country,indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
GHA,SP.POP.GROW,2.51651873851715,2.65976868907588,2.74837991725016,2.71443282052613,2.66890927022094,2.65989488010389,2.63916146161943,2.60546378550717,2.57232722220713,2.53550492031822,2.46999616717291,2.43818163019966,2.46059584044277,2.45242725553535,2.40764489206261,2.36426975910316,2.33938325896993,2.23494542871956
GIB,SP.URB.TOTL,27741,27721,27892,28301,28716,29155,29587,29996,30398,30819,31262,31701,32160,32411,32452,32520,32565,32602
GIB,SP.URB.GROW,0.16595717785441,-0.0721214556522241,0.614966065167533,1.45572303551829,1.45573190002895,1.51719659598826,1.47086509948869,1.37289637701367,1.33127773351264,1.37545661279669,1.42719195710431,1.39449236537241,1.43752181837621,0.777442704117779,0.126420318087511,0.209321014679124,0.138280731875502,0.113554418573327
GIB,SP.POP.TOTL,27741,27721,27892,28301,28716,29155,29587,29996,30398,30819,31262,31701,32160,32411,32452,32520,32565,32602
GIB,SP.POP.GROW,0.16595717785441,-0.0721214556522241,0.614966065167533,1.45572303551829,1.45573190002895,1.51719659598826,1.47086509948869,1.37289637701367,1.33127773351264,1.37545661279669,1.42719195710431,1.39449236537241,1.43752181837621,0.777442704117801,0.126420318087511,0.209321014679146,0.13828073187548,0.113554418573327
GIN,SP.URB.TOTL,2573538,2630334,2695142,2780629,2865471,2948327,3036092,3133543,3237696,3346220,3458976,3575843,3695666,3819098,3948091,4085492,4230727,4381346
GIN,SP.URB.GROW,2.85469725493748,2.1829228439361,2.43400588158008,3.12262679627876,3.00555734579613,2.85051562744497,2.93332712695019,3.15931511582049,3.26976524709282,3.29693848189259,3.31412409568336,3.32283610348839,3.29598291863036,3.28534873513428,3.32179018690041,3.42099907450637,3.49316842068838,3.49821372126964
GIN,SP.POP.TOTL,8336967,8445717,8577790,8772254,8961039,9140114,9330625,9547082,9779785,10021323,10270728,10527712,10788692,11055430,11333365,11625998,11930985,12240789
GIN,SP.POP.GROW,1.96313638467112,1.29599678025488,1.55168555991374,2.24174813408231,2.12923941806619,1.9786677950531,2.06291427897393,2.29335572388692,2.40819421004136,2.43976227038861,2.45827846352306,2.47131110815721,2.44875299812511,2.44231614129791,2.48293200818758,2.54927671891363,2.58950004128743,2.56349381271807
GMB,SP.URB.TOTL,688121,721601,756286,791821,826878,863723,902725,943877,986934,1031782,1078326,1126672,1176942,1228599,1281189,1334486,1388423,1442972
GMB,SP.URB.GROW,4.8093581717006,4.75076599940829,4.69472569610685,4.59157446514491,4.33218068112684,4.35949525678906,4.4165851065872,4.45778944316756,4.46073068507279,4.44395155203353,4.41224342084751,4.38583159000324,4.36513946955446,4.295494657383,4.19140572023042,4.07576459717774,3.96223717125743,3.85363048846145
GMB,SP.POP.TOTL,1437539,1479449,1522223,1566257,1612225,1660368,1711294,1764883,1820542,1878119,1937275,1998212,2061014,2124869,2189019,2253133,2317206,2381182
GMB,SP.POP.GROW,2.89642334291935,2.87370974027546,2.85020452877525,2.85169300452624,2.89265160161859,2.94240520384811,3.02105449420899,3.08345897475552,3.10498597160244,3.11364851085582,3.10116024088171,3.09704342340045,3.09453140006576,3.05120587130278,2.9743344848207,2.88681938435009,2.80404574599256,2.72348534857532
GNB,SP.URB.TOTL,446097,460478,475752,491883,508792,526457,545061,564766,585325,606541,628628,651781,676093,701342,727221,753546,780290,807291
GNB,SP.URB.GROW,3.04871478018358,3.17286632335731,3.26316296604027,3.33441732781763,3.37984052976644,3.41303681918736,3.47280581816997,3.55137710613252,3.57557624567978,3.56050785649872,3.57673397127386,3.61689491312817,3.66220246124671,3.66650019825562,3.62347778065125,3.55596443096807,3.4875580813065,3.40185526099642
GNB,SP.POP.TOTL,1230849,1257380,1285678,1315653,1347009,1379713,1414091,1450572,1488431,1527196,1567220,1609017,1652717,1697753,1743309,1788919,1834552,1879826
GNB,SP.POP.GROW,2.00021192650957,2.1326015824877,2.22560146575472,2.30469146620396,2.35534585979133,2.39889276052679,2.46114153135878,2.54710395639989,2.57645836046792,2.5710829245713,2.58699749262038,2.63200843432739,2.67971667869759,2.68850117447374,2.6479419321498,2.58264954343545,2.51887831990535,2.43789093573311
GNQ,SP.URB.TOTL,336269,365619,396461,428852,463031,499293,538099,579725,624295,671695,721729,772460,823609,865086,907703,951178,995169,1039364
GNQ,SP.URB.GROW,8.08360381858775,8.36803726991838,8.09858679863775,7.8534195479421,7.6682135427641,7.53990912923087,7.48494603222043,7.45112950674857,7.40691598950807,7.31813553802184,7.18453537266005,6.79305053235993,6.4115675232704,4.91330212264587,4.80883086286954,4.67839838456807,4.52113555525365,4.34516946258918
GNQ,SP.POP.TOTL,684977,719270,754115,789681,826355,864726,905418,948814,994971,1043686,1094524,1144588,1193636,1243941,1295183,1346973,1398927,1450694
GNQ,SP.POP.GROW,4.47057515918696,4.88515477320107,4.73080674836867,4.60841901726829,4.53953968288754,4.5388230472664,4.59840217738441,4.68160680952619,4.75008073899975,4.78003659146047,4.75608876236201,4.4725181364733,4.19593639444133,4.12804546690893,4.0367432369581,3.92078547747936,3.78456615093479,3.63365484265393
GRC,SP.URB.TOTL,7857551,7919906,7991509,8052786,8114802,8180275,8246206,8308341,8371303,8433780,8484693,8511794,8505100,8482139,8463623,8445266,8446960,8466513
GRC,SP.URB.GROW,0.572820545681015,0.790435678644777,0.900026595348849,0.763851549019637,0.767168289554225,0.80359672232117,0.802744715055919,0.750673416564129,0.754959746748096,0.743552267452411,0.601864644518792,0.31890146437525,-0.07867476103786,-0.270332500569186,-0.218532602651056,-0.21712848445539,0.0200565633644638,0.231212226024939
GRC,SP.POP.TOTL,10805808,10862132,10902022,10928070,10955141,10987314,11020362,11048473,11077841,11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679
GRC,SP.POP.GROW,0.409041838238246,0.51988446396193,0.366566462148184,0.238643175320258,0.247413542822812,0.293249074052818,0.30033180096664,0.254757581935775,0.265457836726293,0.263026401346927,0.128880432668041,-0.147951277402184,-0.540752950543684,-0.725120806658085,-0.666113290031891,-0.658861360878339,-0.415913028277122,-0.197783224759792
GRD,SP.URB.TOTL,38351,38770,38869,39045,39317,39576,39832,40090,40354,40624,40900,41208,41576,41979,42397,42829,43274,43730
GRD,SP.URB.GROW,1.26477676537637,1.08661485902397,0.255026606877499,0.451780936302554,0.694216820371209,0.656587860705694,0.644773541447411,0.645631731453399,0.656359573807059,0.666850256983647,0.677103808643345,0.750234921452796,0.889066544285665,0.964641553554523,0.990811177601195,1.01378382165339,1.03365495310061,1.04823726595914
GRD,SP.POP.TOTL,107432,107936,108231,108740,109516,110254,110988,111725,112478,113249,114039,114918,115912,116945,117972,118980,119966,120921
GRD,SP.POP.GROW,0.568483013326884,0.468036960036568,0.272937296750141,0.469187987103342,0.711094558594151,0.671613754423162,0.663529251217564,0.661840745939182,0.671715214592327,0.683128733664499,0.69515608509071,0.767833539558842,0.861245196984192,0.887245628443614,0.874356936993021,0.850810358697201,0.825295754248069,0.792907050535382
GRL,SP.URB.TOTL,45859,46122,46473,46739,46997,47175,47220,47213,47196,47360,48018,48217,48402,48322,48308,48298,48503,48629
GRL,SP.URB.GROW,0.329813441256315,0.571858789801961,0.758143919728567,0.570743513870947,0.550483595457193,0.378032136899694,0.0953440402753015,-0.0148253259195849,-0.0360135160498233,0.34688473380775,1.3797950037214,0.413571535602637,0.382947921390193,-0.16541916844285,-0.0289765085334987,-0.0207026479426003,0.423549976685475,0.259440906549959
GRL,SP.POP.TOTL,56200,56350,56609,56765,56911,56935,56774,56555,56328,56323,56905,56890,56810,56483,56295,56114,56186,56171
GRL,SP.POP.GROW,0.178094437099469,0.266548358613988,0.45857426832132,0.27519554474986,0.256870544844429,0.0421622197627189,-0.283179181223717,-0.386485846698679,-0.402186876651222,-0.00887697402292811,1.02802332572502,-0.0263631971297131,-0.14072121935205,-0.577265864735276,-0.333398666658893,-0.322038549275343,0.128227978389047,-0.0267006062623867
GTM,SP.URB.TOTL,5253870,5421506,5588466,5750534,5911891,6074432,6238013,6402661,6568347,6734651,6902116,7072123,7243152,7418337,7597137,7779195,7964335,8153103
GTM,SP.URB.GROW,3.18010727540115,3.14086887299519,3.03311942684078,2.85878891596839,2.76730263364391,2.71227405142158,2.65732152717023,2.60519830178315,2.55485174643189,2.50037869960926,2.4562041594304,2.43326864607613,2.38957530543333,2.38984372981724,2.38165577221984,2.36813966071129,2.3520587206727,2.34251413808824
GTM,SP.POP.TOTL,11589761,11871565,12147518,12415334,12682108,12948292,13213330,13477017,13739299,14000190,14259687,14521515,14781942,15043981,15306316,15567419,15827690,16087418
GTM,SP.POP.GROW,2.43394364463754,2.40240090043075,2.29788241650457,2.18074524550455,2.12598597102736,2.07717063066365,2.02622809680574,1.97596216713401,1.92744763752889,1.88106343818981,1.83655642844003,1.81948775605672,1.77749578673149,1.75716769812924,1.72875760277972,1.69146509302391,1.65807331834237,1.62765379973835
GUM,SP.URB.TOTL,149181,150594,151727,152659,153400,153957,154345,154584,154703,154718,155174,156021,156869,157639,158243,158796,159284,159668
GUM,SP.URB.GROW,1.32186821669843,0.942714011869787,0.749537944364224,0.612382246615482,0.484221308867501,0.362445371187286,0.251701386850063,0.154728139917005,0.0769511850625091,0.0096955281068424,0.294296289751992,0.544354563240186,0.542044856834603,0.489654659639951,0.382421749961497,0.348853334023769,0.306841287024032,0.24078869894743
GUM,SP.POP.TOTL,160188,161524,162563,163385,164004,164430,164675,164763,164725,164580,164905,165649,166392,167054,167543,167978,168346,168606
GUM,SP.POP.GROW,1.12562122360417,0.830561297136285,0.641188051128184,0.50437600022459,0.378143882417747,0.259412995547093,0.148888680062194,0.0534243178340463,-0.0230660905213468,-0.088064262231673,0.197277633521513,0.450154139027106,0.447535840524607,0.397066313446001,0.292292129425125,0.259298371028445,0.218836685375473,0.154324682210868
GUY,SP.URB.TOTL,217802,217351,216829,215292,213405,211366,209173,206856,204412,201856,199204,196477,196407,197319,198400,199638,201021,202552
GUY,SP.URB.GROW,-0.16973493319816,-0.207283489477126,-0.24045338408381,-0.711377823229739,-0.880347745400763,-0.960054081498194,-1.04295671923629,-1.11387617506875,-1.18853339920571,-1.25829931206321,-1.32251466303424,-1.37840491576083,-0.0356339279485514,0.463267160961952,0.546348640807071,0.622053166799692,0.690365369484126,0.758726349149973
GUY,SP.POP.TOTL,759051,759809,760323,760562,760424,759709,758367,756521,754150,751258,747932,744230,743966,747420,751115,755031,759087,763252
GUY,SP.POP.GROW,0.136711368532353,0.0998117091672832,0.0676257087659106,0.0314290695177204,-0.0181461236827469,-0.0940707231179221,-0.176802788474664,-0.243714507438187,-0.313900504723792,-0.384215250307409,-0.443706996010097,-0.49619379069059,-0.0354791980047339,0.46319412619233,0.493149307612364,0.52000388065714,0.53575873239208,0.547185665228521
HIC,SP.URB.TOTL,839091772,847957779,857542072,866916014,876369501,886016450,896315848,907142967,918189482,928347146,937411084,943832637,951139649,958580837,966099548,973637991,981367682,988569205
HIC,SP.URB.GROW,0.899429047689139,1.05661946593369,1.13027950652247,1.09311744648721,1.09047322316506,1.10078556921391,1.16243868835618,1.2079580009836,1.21772591552265,1.10627100387543,0.976352223309362,0.685030624195178,0.77418513765592,0.782344423116356,0.784358575697254,0.780296711203917,0.79389784205739,0.73382516380849
HIC,SP.POP.TOTL,1101322358,1108051953,1114863356,1121696635,1128753775,1136164408,1144695047,1153978848,1163599191,1172260321,1179656335,1184675562,1191244446,1198018009,1204882945,1211637779,1218545401,1224733163
HIC,SP.POP.GROW,0.612160081391139,0.611046797617092,0.614718739636572,0.612925248930679,0.629148718093447,0.656532289338301,0.750827867862583,0.811028319230587,0.833667186939621,0.744339637479172,0.630919077231141,0.425482138406011,0.554488014331127,0.568612346755913,0.573024441070814,0.560621596316153,0.570106191777953,0.507799052454018
HKG,SP.URB.TOTL,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7393200
HKG,SP.URB.GROW,0.881594075853745,0.736962668138432,0.44284682728195,-0.197404126472125,0.77991856230718,0.436871406105885,0.642270482876128,0.859633272217027,0.598238786949717,0.215353334344996,0.734446396338105,0.672543291818633,1.1039579972368,0.401982535858467,0.702370950536027,0.851197911086988,0.619366345332479,0.768513877614955
HKG,SP.POP.TOTL,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7393200
HKG,SP.POP.GROW,0.881594075853745,0.736962668138432,0.44284682728195,-0.197404126472125,0.77991856230718,0.436871406105885,0.642270482876128,0.859633272217027,0.598238786949717,0.215353334344996,0.734446396338105,0.672543291818633,1.1039579972368,0.401982535858444,0.702370950536049,0.851197911086988,0.619366345332479,0.768513877614955
HND,SP.URB.TOTL,3026014,3142954,3271979,3404113,3538645,3675267,3814124,3954703,4096745,4240048,4384767,4530522,4677715,4826031,4975954,5127314,5280355,5435026
HND,SP.URB.GROW,3.85074216674986,3.79168800847597,4.02318786170448,3.95894057728677,3.87594791097303,3.78818975773254,3.70852353614482,3.61944851348056,3.52872523806306,3.4381833970701,3.35618987880396,3.27006759218059,3.19725781901586,3.12146478868638,3.05927202997865,2.99648242974761,2.94113949878593,2.88709740638841
HND,SP.POP.TOTL,6656725,6837861,7019908,7201881,7383407,7564613,7745200,7924462,8101777,8277302,8450933,8622504,8792367,8960657,9127846,9294505,9460798,9626842
HND,SP.POP.GROW,2.73138300029784,2.68473415634022,2.62751491094002,2.5592129363433,2.48929432977264,2.42460040894439,2.35921073577649,2.28811343765187,2.21289893099486,2.14336495538161,2.07597795876773,2.00986802562652,1.95084289919704,1.89595914681821,1.84861910603263,1.8093624065659,1.77333693683233,1.73985038012617
HPC,SP.URB.TOTL,136443921,141861935,147771882,154013600,160315018,166983301,173994752,180774103,188502254,196609636,204980402,213704750,222680240,232024198,241897121,252221017,263047946,274358545
HPC,SP.URB.GROW,3.85451058826591,3.97087239965788,4.16598504736312,4.22388746459899,4.09146854563494,4.159487416207,4.19889351690324,3.89629625150994,4.27503213776146,4.30094697965787,4.25755632852093,4.25618640361532,4.19994876108277,4.19613253515445,4.2551264415964,4.2678870907273,4.29263553401657,4.29982410887177
HPC,SP.POP.TOTL,475127894,488040621,502494432,517663749,532571131,547936900,563930944,579864063,596301357,613535903,630953183,648927117,667520863,686620331,706617213,727129254,748356635,770390212
HPC,SP.POP.GROW,2.7230069331732,2.71773708996341,2.96159999353824,3.01880300237833,2.87974230932674,2.88520501874518,2.91895727409488,2.8253670364292,2.83468058271443,2.89024094909112,2.83883631175208,2.84869535240937,2.86530575050696,2.86125409087026,2.91236380531821,2.90285045745129,2.91934080264636,2.94426159527536
HRV,SP.URB.TOTL,2387324,2306414,2315000,2322932,2330812,2341055,2348849,2355577,2362537,2367290,2369143,2368126,2368751,2370674,2370234,2360534,2354458,2337248
HRV,SP.URB.GROW,-0.555021490838623,-3.44791359884732,0.371575014866115,0.342049332916028,0.338652385305638,0.438497774560809,0.332373847105583,0.286028713681515,0.295033356489087,0.200979934356861,0.0782445394894119,-0.042936131160119,0.0263886946453169,0.0811490889940271,-0.0185618451682002,-0.410081982186149,-0.257731226832978,-0.733638347773647
HRV,SP.POP.TOTL,4468302,4299642,4302174,4303399,4304600,4310145,4311159,4310217,4309705,4305181,4295427,4280622,4267558,4255689,4238389,4203604,4174349,4124531
HRV,SP.POP.GROW,-0.986434858645568,-3.8476707266781,0.0588712912047699,0.0284699231131846,0.0279042785156658,0.128732789322745,0.0235231237565747,-0.0218526602655707,-0.0118794578559279,-0.10502751669287,-0.226821270818422,-0.345264228485821,-0.305655944795909,-0.278509062850129,-0.407343184777633,-0.824099163913538,-0.69838345731273,-1.20061016480925
HTI,SP.URB.TOTL,2976240,3170704,3372373,3581737,3735059,3885132,4040472,4199239,4361621,4527471,4676254,4827045,5001402,5177805,5356730,5538261,5720767,5903901
HTI,SP.URB.GROW,3.5487427661698,6.32928863710659,6.16630056150639,6.02312274074243,4.1915736705384,3.939334509696,3.92045567555494,3.85418015642172,3.79404588592128,3.73197281986112,3.23338566121347,3.17371171293843,3.54837939338699,3.46629481629222,3.39724929923072,3.33268382810507,3.24223347457675,3.1510431553484
HTI,SP.POP.TOTL,8360225,8511728,8661546,8812245,8961489,9111900,9266288,9420826,9575247,9730638,9842880,9954312,10108539,10261206,10412740,10563757,10713849,10863543
HTI,SP.POP.GROW,1.82614145032597,1.79596365914658,1.744825137965,1.72490029683628,1.67941646661672,1.66448553299086,1.68016163386105,1.65399026348443,1.62585605595915,1.6098133370454,1.1468886718608,1.12574729606877,1.53746880756048,1.49898644905428,1.46596797524852,1.43989350727897,1.41082121304761,1.38753007437198
